!Sample_title	PI3K_1	PI3K_2	PI3K_3	PI3K_4	PI3K_5	PI3K_6	PI3K_7	PI3K_8	GFP_1	GFP_2	GFP_3	GFP_4	GFP_5	GFP_6	GFP_7	GFP_8	GFP_9	GFP_10	GFP_11
200600_at	9.671621	9.722758	9.674446	9.712549	9.71769	9.659896	9.667102	9.541502	9.613788	9.347286	9.316013	9.573384	9.251302	9.189425	9.431805	9.240535	9.183062	9.255304	9.071839
200601_at	9.969975	9.86031	9.876245	9.793851	9.851927	9.839189	9.952389	9.748073	9.592913	9.773647	9.670071	9.874218	9.792992	9.791429	9.793851	9.530608	9.373701	9.547787	9.559916
200602_at	10.3006	9.959372	10.05792	9.796512	9.7031	10.11789	10.08997	10.06891	10.48134	10.20332	10.35523	10.47315	10.43887	10.36582	10.35036	10.30995	10.60241	10.55828	10.81865
200603_at	8.962716	9.042585	8.971006	9.017092	8.98525	9.108255	8.960855	8.978664	8.867279	8.560596	8.362121	8.809281	8.694071	8.294285	8.743006	9.042585	9.173482	8.970641	9.231129
200604_s_at	9.736382	10.05357	9.810719	10.04453	9.700598	9.804063	9.853008	9.806354	9.070355	9.41276	9.085031	9.169067	8.97133	9.283085	9.185262	9.436036	9.700598	9.390497	9.012759
200605_s_at	9.996594	9.99188	9.765653	9.71969	9.679464	9.868413	9.976903	9.629765	9.51548	9.605126	9.392149	9.59306	9.544844	9.196159	9.459228	9.59314	9.778936	9.865599	9.664835
200606_at	11.76777	11.39338	11.69185	11.35497	11.49546	11.60862	11.78397	11.47368	11.75013	11.77872	11.82407	11.7741	11.89561	11.73055	11.83828	11.75045	11.87231	11.93648	12.11879
200607_s_at	9.464204	9.697634	9.599222	9.81279	9.459978	9.408808	9.537553	9.645669	8.828716	9.074618	8.561954	8.764132	8.483828	8.846146	8.826506	9.103006	9.110074	8.808661	8.572794
200608_s_at	8.392933	8.368517	8.360734	8.486694	8.167361	8.388467	8.605981	8.248349	8.066318	7.448738	7.805469	7.856642	7.603335	7.956828	8.113194	8.2068	8.246398	8.05522	8.374941
200609_s_at	10.52431	10.60302	10.64509	10.72922	10.7667	10.5386	10.60447	10.50407	10.29591	10.40167	10.27409	10.1384	10.26795	10.17445	10.21146	10.1246	10.32593	10.07604	10.30343
200610_s_at	9.34528	9.224005	9.042405	9.181639	9.180631	9.252118	9.088106	9.146798	8.877683	8.814991	8.62296	8.996232	8.718402	8.873206	8.968622	9.001915	9.073179	8.983195	8.943848
200611_s_at	10.34594	10.60648	10.52414	10.6096	10.52093	10.54375	10.42668	10.45942	10.18913	10.26908	10.13242	10.12138	10.08625	10.13038	10.27491	10.28257	10.13917	10.07718	10.01014
200612_s_at	7.589108	7.578623	7.758912	7.747624	7.772651	7.335659	7.859284	7.477738	7.15671	7.301676	7.244474	7.257491	7.386583	7.08727	7.478623	7.17634	7.42063	7.193564	7.402717
200613_at	9.666303	9.61221	9.628385	9.666671	9.727734	9.602709	9.545052	9.565701	9.569782	9.533246	9.444395	9.283138	9.325694	9.454983	9.453627	9.502566	9.510041	9.305961	9.447371
200614_at	11.29696	11.11624	11.24019	11.17194	11.37682	11.30702	11.26025	11.2424	11.11282	11.18153	11.19891	11.21318	11.10443	11.19246	11.20065	11.10191	11.30155	11.13277	11.24853
200615_s_at	8.869677	8.835896	8.872517	9.059589	8.654737	8.759266	8.845403	8.803881	8.463884	8.457996	8.284072	8.306721	8.07447	8.485721	8.42643	8.543973	8.531693	8.528746	7.990043
200616_s_at	8.50396	8.199455	8.398659	8.479074	8.84915	8.767742	8.283159	8.588236	8.313301	7.853054	8.106903	8.246246	7.610688	8.240959	8.224407	8.06548	7.815673	8.308893	8.02445
200617_at	7.743844	7.581554	7.775446	7.557593	7.884769	7.826169	7.809241	7.969893	7.639261	7.716774	7.786304	7.716774	7.943391	7.518756	7.739284	7.362041	7.547107	7.283335	7.406109
200618_at	9.448309	9.24998	9.43718	9.341669	9.568813	9.174699	9.336485	9.228705	9.058037	9.087992	8.92852	8.945784	8.917931	8.947872	8.989333	8.955909	8.727511	8.868461	8.704683
200619_at	9.174396	9.056782	9.126399	9.082362	9.336787	9.187055	9.032843	8.875213	8.996484	9.11703	8.936138	8.996757	8.894075	8.861803	9.025059	8.939321	8.852388	8.821616	8.700142
200620_at	11.1677	11.03732	11.09485	11.10604	11.03994	11.29714	11.26975	11.34098	11.10671	11.04738	11.07401	10.96843	11.10417	11.11008	11.14026	11.17048	11.1784	10.99353	11.03299
200621_at	9.8555	9.83905	9.842228	9.976684	9.836139	9.638095	9.505143	9.66028	9.437262	9.432633	9.17758	9.307984	9.470611	9.290812	9.247997	9.462022	9.37128	9.353056	9.284542
200622_x_at	7.749026	8.006683	7.828513	8.152699	7.958215	7.958026	7.647296	7.860425	7.24979	7.070633	7.080848	7.004697	6.896469	7.016286	6.985638	7.209705	6.862714	6.311063	6.509703
200623_s_at	5.997571	6.152551	6.014662	6.434893	6.241028	5.862239	5.811313	5.836408	5.871684	5.621301	5.762804	5.628147	5.797825	5.508646	5.780028	5.527803	5.505738	5.402576	5.312319
200624_s_at	9.223252	9.265111	9.179915	9.139016	8.975427	9.203752	9.179173	9.17518	9.125027	9.061703	9.149718	9.236903	9.129099	9.147881	9.102192	9.357915	9.342484	9.175584	9.320378
200625_s_at	10.67458	10.53116	10.68825	10.70885	10.68289	10.47863	10.59743	10.53063	10.30662	10.44317	10.3298	10.40194	10.19555	10.34185	10.24004	10.3111	10.32191	10.23284	10.18582
200626_s_at	9.077741	9.078857	8.893754	9.044107	9.186008	8.954074	8.947292	8.923543	8.948429	8.722122	8.884388	9.209178	9.00972	8.946739	9.022852	9.025795	9.155118	9.316689	9.231054
200627_at	10.50904	10.6359	10.45587	10.64762	10.55568	10.44735	10.38528	10.44816	10.24044	10.07724	10.12002	10.12781	10.05701	10.10742	10.20602	10.22235	10.25816	10.16937	10.20472
200628_s_at	9.063825	9.178521	9.116295	9.071629	9.007224	9.216345	9.048178	9.009271	9.019835	9.068536	8.964327	9.093614	8.941212	9.085809	9.008916	9.107095	9.125114	9.246017	8.948269
200629_at	9.241323	9.251128	9.211162	9.19537	9.152881	8.914164	9.165203	9.101348	9.07086	8.963244	8.67704	9.015654	8.92756	9.092257	9.045485	9.342218	9.26866	9.227149	8.705239
200630_x_at	10.3744	9.831132	10.23671	10.08473	10.17134	10.05292	9.755571	10.09535	10.01616	9.911606	10.05541	9.909716	9.930836	9.904958	10.12969	10.00288	10.09841	10.23389	10.12751
200631_s_at	10.1011	10.04445	9.95186	10.23258	10.21303	9.902539	9.871881	9.870929	9.729459	9.837143	9.688234	9.508439	9.569259	9.495741	9.58304	9.90082	10.0191	9.720861	9.665879
200632_s_at	10.27847	10.27925	10.39657	10.35649	10.37941	10.20453	10.29654	10.23707	10.16949	10.06918	10.17624	10.1922	10.27345	9.912484	10.19949	9.839802	9.863243	10.03086	10.02106
200633_at	11.27771	11.25691	11.25299	11.32838	11.40767	11.07843	11.14739	11.2119	11.03682	11.12201	11.02207	10.78746	10.69528	10.7769	10.92299	11.0556	11.02029	10.70264	10.69089
200634_at	11.20512	11.37805	11.30101	11.39007	11.19965	11.28814	11.06067	11.11302	11.18894	11.04387	10.91617	10.87085	10.9265	10.90007	11.04532	11.00864	11.00648	10.79775	10.91159
200635_s_at	8.781096	8.632613	8.727043	8.450909	8.846504	8.871603	8.927335	8.886034	9.236929	9.250237	9.545069	9.571632	9.379787	9.144581	9.37125	8.588848	8.735913	9.058636	8.94799
200636_s_at	10.3977	10.19539	10.33113	10.09731	10.41331	10.40438	10.50418	10.28537	10.74443	10.72829	10.80031	10.62349	10.89016	10.68264	10.68736	10.53261	10.49292	10.74288	10.89854
200637_s_at	10.39928	10.43785	10.47929	10.17628	10.50436	10.57547	10.66111	10.60056	10.7954	10.94097	11.05408	11.0384	11.01182	11.01209	10.93976	10.34712	10.37728	10.58361	10.48004
200638_s_at	10.47467	10.66473	10.52204	10.61297	10.3292	10.40969	10.50997	10.41185	10.23552	10.38693	9.998952	10.09654	9.989798	10.15646	10.18465	10.4296	10.36224	10.25646	10.38092
200639_s_at	10.48702	10.33661	10.59872	10.31157	10.41951	10.43692	10.39918	10.39338	10.44185	10.30649	10.29489	10.38048	10.17553	10.16856	10.35349	10.57589	10.46662	10.41234	10.32257
200640_at	11.10747	11.20792	11.19573	11.19034	11.1459	11.09745	11.0631	10.9326	10.84436	10.9436	10.79987	10.75536	10.67114	10.56993	10.81101	10.85704	10.92642	10.8609	10.73936
200641_s_at	11.6224	11.82526	11.60583	11.91738	11.54464	11.63735	11.61704	11.64178	11.28419	11.38435	11.19274	11.17154	11.03626	11.3137	11.1097	11.37565	11.54464	11.27615	11.14258
200642_at	9.786681	9.689745	9.807493	10.05475	9.87019	9.653378	9.782413	9.747933	9.50265	9.467525	9.310958	9.405874	9.250842	9.356326	9.454375	9.642884	9.639614	9.295784	9.443955
200643_at	7.681747	7.71668	7.853649	7.665984	7.840431	7.366142	7.320752	7.51915	7.599019	7.319453	7.385522	7.417536	7.145519	7.117761	7.260557	7.205216	6.662598	6.951032	6.644619
200644_at	9.310375	9.269365	9.287042	9.123559	9.374906	9.177307	9.136478	9.101466	7.536764	7.483784	7.6552	6.785108	6.961668	7.020995	7.253272	7.62711	7.904962	7.366752	7.582483
200645_at	10.06762	10.07671	10.12848	10.2847	10.1983	9.976124	9.89819	9.905089	9.404442	9.490645	9.528285	9.295686	9.217542	9.384139	9.496389	9.4576	9.487966	9.321243	9.066038
200646_s_at	9.073399	8.875124	8.884662	8.782088	8.936548	9.235303	9.42658	9.27417	8.528471	8.723519	8.645306	8.73199	8.674446	8.735909	8.662994	7.882737	8.032414	8.011357	7.837687
200647_x_at	10.1089	10.27124	10.04424	10.24027	10.2817	10.11563	10.0661	10.12402	10.19686	10.24775	10.28544	10.24219	10.14734	10.26057	10.10059	10.29096	10.24138	10.09858	9.972423
200648_s_at	8.88889	8.492938	8.614655	8.711293	8.637423	8.497021	8.812462	8.698719	7.867501	7.79172	7.610913	7.063225	7.431268	7.615993	7.509994	7.582229	7.576203	6.881539	7.431798
200649_at	9.6299	9.275983	9.41482	9.319263	9.513805	9.498669	9.745754	9.82893	9.341437	9.180056	9.473877	9.384081	9.350457	9.366925	9.257345	8.718793	8.704173	8.822252	8.680346
200650_s_at	11.56845	11.43541	11.545	11.50122	11.61683	11.47809	11.46776	11.46145	11.42316	11.40823	11.45956	11.38145	11.34905	11.31129	11.47229	11.47614	11.4625	11.51181	11.51696
200651_at	12.51093	12.49464	12.43894	12.62778	12.45578	12.44631	12.34964	12.52899	12.43487	12.53678	12.37166	12.32055	12.3303	12.35006	12.38701	12.5852	12.466	12.41133	12.35261
200652_at	9.909174	10.08525	10.00885	9.94168	10.11779	10.13972	10.14377	10.19161	10.23803	10.00565	10.10836	10.42496	9.842304	10.17295	10.30234	10.31032	10.21715	10.47255	9.95353
200653_s_at	9.627456	9.543109	9.361594	9.468109	9.37568	9.234431	9.365922	9.301001	9.184809	9.028549	8.897025	8.879326	9.021411	8.823859	8.842321	9.526982	9.12354	8.836384	9.287163
200654_at	11.44456	11.55449	11.54362	11.4652	11.49788	11.6785	11.78314	11.57575	11.49776	11.52095	11.63271	11.56322	11.72741	11.57575	11.61875	11.44713	11.49899	11.51932	11.71624
200655_s_at	9.725854	9.783602	9.804063	9.897879	9.869652	9.745715	9.448288	9.453725	9.468554	9.32999	9.497487	9.317394	9.317501	9.389749	9.562413	9.636582	9.712359	9.344432	9.597262
200656_s_at	11.10129	11.03327	11.05639	10.94474	10.92677	11.1543	11.31442	11.17019	11.06411	11.11941	11.11645	11.25784	11.28706	11.34748	11.21913	11.146	10.97022	11.2346	11.26669
200657_at	10.27339	10.41858	10.3226	10.5562	10.44667	10.26923	10.33453	10.36694	10.13448	10.34533	10.11092	10.10487	10.10229	10.15738	10.18685	10.5175	10.49184	10.44524	10.32477
200658_s_at	7.969321	7.962705	8.036202	8.118235	8.036133	7.907971	7.903453	7.933484	7.318862	7.272522	7.316036	7.388137	7.347994	7.363827	7.260287	7.721531	7.506381	7.439025	7.35608
200659_s_at	6.071259	6.132166	5.97098	6.217533	5.982443	5.891678	6.278225	6.043235	5.891157	6.137977	5.614648	6.016084	5.991067	5.775092	6.021712	6.2796	6.034264	6.190111	5.80538
200660_at	12.39357	12.33633	12.46836	12.30813	12.42632	12.18545	12.19404	12.42056	12.10044	12.18341	11.903	11.90568	12.05177	11.97175	11.97409	12.2079	11.90754	11.81592	11.81498
200661_at	9.968497	9.880226	9.931785	9.689146	10.02356	10.0685	10.22123	10.1062	9.857477	9.85214	9.94104	9.820172	9.92376	9.86157	9.774484	9.530327	9.633409	9.705233	9.797596
200662_s_at	9.983035	10.05262	9.920984	10.12657	10.23335	9.886508	10.06749	10.02782	9.995832	9.982089	9.898935	10.13194	9.914305	9.97248	10.14224	10.07067	10.21855	10.16599	10.15329
200663_at	11.77795	11.63066	11.7057	11.54973	11.6828	11.88126	11.92068	11.85122	11.68161	11.68739	11.41853	11.61845	11.6494	11.59574	11.69445	11.66487	11.696	11.69663	11.67105
200664_s_at	9.082273	9.091042	9.000069	9.171721	8.817698	8.956455	8.988615	8.938299	8.32412	8.428185	8.285915	8.143686	8.058727	8.324793	8.252201	8.314217	8.180085	8.098719	7.958416
200665_s_at	10.38793	9.938243	10.07142	10.04702	10.07242	10.23426	10.33909	10.24031	9.507781	9.405579	9.452188	9.675713	9.546464	9.464119	9.597729	9.709176	9.799429	9.733917	9.766767
200666_s_at	8.756789	8.667918	8.73944	8.796127	8.733758	8.549297	8.641827	8.772122	8.045055	8.03561	7.797894	7.562722	7.602974	7.79266	7.815807	7.981224	8.033914	7.7158	7.710408
200667_at	9.556337	9.72275	9.558443	9.617979	9.643814	9.571248	9.482004	9.556549	9.570963	9.562825	9.399517	9.205894	9.530851	9.38426	9.239768	9.819781	9.644047	9.649581	9.756784
200668_s_at	10.35052	10.59389	10.4792	10.50191	10.37324	10.30694	10.23149	10.25812	10.43866	10.28399	10.28077	10.28271	10.16473	10.18291	10.2037	10.38063	10.36584	10.22701	10.48272
200669_s_at	10.0668	10.27875	10.15954	10.30705	10.01686	10.09512	9.974654	10.02588	9.826416	9.963831	9.636697	9.65381	9.658238	9.846359	9.734812	10.04575	10.0938	9.940094	9.904549
200670_at	9.592918	9.572389	9.476226	9.339922	9.363791	9.756498	9.724498	9.638725	9.764388	9.716425	9.815206	9.993464	9.981932	9.945696	9.932164	9.73674	9.865626	9.987679	10.07572
200671_s_at	7.182244	7.012504	7.315578	6.992411	7.023178	7.295855	7.620825	7.342311	8.046725	7.887087	8.052711	8.097419	8.300182	8.443274	7.963302	7.629881	7.965651	8.114384	7.785168
200672_x_at	8.64333	8.2551	8.265789	8.151961	8.539487	8.540041	8.856012	8.52079	9.189911	9.236748	9.292931	9.371652	9.391269	9.378769	9.347331	8.783382	9.127188	9.224167	9.204379
200673_at	11.55775	11.30203	11.40131	11.2472	11.30891	11.57505	11.53431	11.48666	11.58948	11.53464	11.58246	11.7241	11.54226	11.67399	11.70132	11.61003	11.87364	11.80747	11.98465
200674_s_at	12.9499	13.01778	13.00556	13.11247	13.04117	12.88179	12.7944	12.90666	12.97819	13.00072	12.9301	12.9057	12.82201	12.908	12.94986	12.97426	12.97845	12.81819	12.76173
200675_at	11.01466	10.9243	10.88189	10.85416	10.93843	11.12424	11.15493	11.05318	10.94388	10.93945	10.85238	10.9931	11.02009	10.85742	11.08369	10.83335	10.9816	10.92076	11.02785
200676_s_at	4.969964	4.83636	4.882746	5.098948	5.089968	4.769608	5.08097	4.78772	4.834234	4.717485	4.512682	4.439696	4.628517	4.579192	4.645307	4.629395	4.595015	4.460419	4.407165
200677_at	10.82419	10.7886	10.78536	10.81305	10.79853	10.91894	10.978	10.87582	10.78944	10.88961	10.6423	10.7422	10.80678	10.75214	10.94162	10.7982	10.83824	10.72085	10.84031
200678_x_at	10.45235	10.33206	10.48145	10.37869	10.48923	10.58391	10.71108	10.66118	10.63901	10.74049	11.00423	10.54906	10.69651	10.86137	10.67844	10.64816	10.57052	10.64859	10.49283
200679_x_at	9.791731	9.795231	9.61039	9.739208	9.643257	9.59059	9.39411	9.752825	9.43684	9.492611	9.246191	9.21008	9.174423	9.251812	9.308188	9.687475	9.504488	9.075331	9.344679
200680_x_at	11.19567	11.23354	11.21712	11.28892	11.4245	11.26649	11.27345	11.26347	11.27758	11.08652	11.30511	11.24627	11.1547	11.15532	11.38082	11.37193	11.40875	11.30277	11.36085
200681_at	10.39411	10.42823	10.36984	10.45067	10.41234	10.21897	10.21052	10.23348	9.610357	9.757797	9.579895	9.308745	9.454158	9.691275	9.643966	9.851525	9.823447	9.638065	9.741904
200682_s_at	9.888063	10.13511	10.05386	10.10098	9.911983	9.809399	9.875568	9.992847	9.797152	9.838022	9.662374	9.701128	9.485785	9.713366	9.758101	9.989344	9.889076	9.859941	9.607855
200683_s_at	7.815961	7.669065	7.580386	7.91608	7.887304	7.45186	7.427591	7.663307	6.696261	7.038129	7.049954	6.871567	6.333169	6.754451	7.082471	7.134509	6.767232	6.936379	6.701543
200684_s_at	5.589976	5.802928	5.732818	6.136669	6.121846	5.770559	5.717999	5.636079	5.235843	5.230861	5.195386	5.517716	5.162552	5.239648	5.31567	5.074354	5.32038	5.237086	4.987114
200685_at	6.035602	6.160659	5.873413	6.064709	6.017384	6.183221	6.216966	6.262331	6.313472	6.276029	6.57091	6.3803	6.590192	6.335241	6.017071	6.650166	6.749756	6.674793	6.841673
200686_s_at	9.619761	9.486081	9.524841	9.329781	9.404472	9.559973	9.715025	9.498684	9.956463	10.00902	10.16644	10.16064	10.19637	10.19547	9.949624	10.13257	10.10656	10.3008	10.61408
200687_s_at	9.145579	9.286127	9.169132	9.156435	9.182663	9.095886	9.303885	9.29314	8.745459	8.750762	8.882698	8.741238	8.712569	8.747533	8.626822	8.804264	8.751671	8.743322	8.658377
200688_at	5.52648	5.592164	5.435591	5.645919	5.427624	5.508732	5.666108	5.655078	5.135032	4.870668	5.355286	5.043078	5.055011	4.987114	4.846491	5.408599	5.109631	4.959682	5.0481
200689_x_at	11.69324	11.83202	11.72801	11.83243	11.70979	11.71094	11.76863	11.60604	11.57111	11.62842	11.68837	11.65832	11.59131	11.68649	11.52987	11.75365	11.73832	11.73458	11.66693
200690_at	4.874608	5.254542	4.89269	4.917629	5.138608	5.069427	4.799009	5.078346	4.840822	4.793032	4.969305	4.863714	4.715383	4.809808	4.832285	4.865799	4.917629	5.209885	4.917629
200691_s_at	9.732727	9.813725	9.707911	9.726963	9.40558	9.668611	9.678309	9.647312	9.434539	9.488142	9.441643	9.4922	9.532635	9.404721	9.298703	9.585404	9.521023	9.600024	9.417895
200692_s_at	9.941722	10.1046	9.981927	10.13196	9.692327	10.00418	9.870851	9.972914	9.807789	9.960585	9.639264	9.933953	9.768655	9.742608	9.649334	10.09427	9.941729	9.972891	9.883925
200693_at	9.762312	9.78966	9.803676	9.895844	9.928053	9.690926	9.735351	9.519333	9.301783	9.34944	9.284473	9.146238	9.12771	9.130873	9.240006	9.40632	9.615265	9.311903	9.433018
200694_s_at	8.991486	9.140313	9.091368	9.017268	9.169132	9.041374	9.03455	8.982936	8.848873	8.581285	8.751937	8.64064	8.590848	8.581746	8.628017	8.837321	8.965798	8.774595	8.714469
200695_at	9.239293	9.289173	9.147191	9.427979	9.438735	9.218132	9.055044	9.168918	8.756926	8.90946	8.796605	8.617644	8.596604	8.779285	8.651526	8.503202	8.548532	8.475732	8.10313
200696_s_at	10.34003	10.35725	10.22242	10.53116	10.47345	10.352	10.41944	10.28741	9.54908	9.865605	9.699177	9.729044	9.681353	9.629691	9.503263	9.57277	9.768122	9.465469	9.561077
200697_at	9.799997	9.817732	9.961869	9.993514	9.970763	9.885706	9.850087	9.784778	9.475708	9.678255	9.576609	9.613154	9.377072	9.604466	9.569459	9.621726	9.542499	9.592776	9.304241
200698_at	9.543678	9.377416	9.346768	9.196155	9.257642	9.725172	9.693026	9.474762	9.10193	9.235261	8.682371	9.182256	9.335268	9.074796	9.509386	9.373815	9.428163	9.428163	9.588371
200699_at	8.464304	8.116085	8.010384	8.162397	8.433458	8.584995	8.579369	8.522823	7.947794	8.168209	7.237493	7.879994	8.297144	7.753561	8.37186	8.181294	8.197339	8.093741	8.334225
200700_s_at	10.96206	10.78246	10.83939	10.59278	10.5554	11.06554	11.09419	10.93653	10.45964	10.58958	9.939683	10.2832	10.67825	10.31424	10.78565	10.67998	10.76666	10.58945	10.77497
200701_at	12.25505	12.03315	12.20884	12.15574	12.30889	12.03315	12.2577	12.23514	11.49497	11.50404	11.58784	11.46443	11.18544	11.39987	11.66668	11.6066	11.61569	11.49054	11.30639
200702_s_at	6.442829	6.604471	6.463062	6.502212	6.425787	6.635107	6.291252	6.315457	6.116515	5.530473	5.553403	5.771778	5.657868	5.932699	5.951392	5.693491	5.442381	5.71302	5.777829
200703_at	10.14667	10.45503	10.25196	10.46162	10.46569	10.23474	10.1011	10.26658	10.31416	10.20259	10.12537	10.08352	9.964761	10.12383	10.18683	10.34076	10.33775	9.949705	10.06578
200704_at	9.308798	9.317754	9.409511	9.470708	9.462578	9.284216	9.173483	9.217254	9.102962	8.98665	9.177758	9.143826	8.681789	8.954059	8.885454	9.134404	9.03029	9.045558	8.870302
200705_s_at	10.85342	10.98728	10.89878	11.0731	10.97285	10.82159	10.82911	10.89342	11.04447	10.9844	10.90638	10.95536	10.8009	10.94522	10.85674	10.97548	11.04093	11.00844	10.82661
200706_s_at	9.058584	9.19696	9.287747	9.288194	9.188108	9.070387	9.135281	9.03102	8.992366	8.860638	8.999295	8.849188	8.836278	8.91297	8.693546	8.717676	8.716629	9.051157	8.623629
200707_at	9.661751	9.643988	9.783262	9.540514	9.660981	9.89082	9.926298	9.93428	9.887573	10.07437	10.04215	9.965275	9.93557	9.958422	9.802286	9.534714	9.379784	9.546047	9.492163
200708_at	9.283306	9.191761	9.363989	9.430473	9.081209	9.300047	9.085276	9.287781	8.887703	8.905432	8.940716	8.959711	8.863905	8.78404	8.8335	9.032898	8.980218	8.844048	8.7738
200709_at	8.41647	8.565482	8.295618	8.828896	8.726222	8.402809	8.422371	8.426095	8.14397	8.155854	8.038354	8.020636	8.111769	8.024077	8.30472	8.179413	8.282733	7.963003	8.150672
200710_at	10.07975	9.818573	9.930571	9.823434	10.11316	9.895878	10.01994	9.858699	10.37038	10.44205	10.73376	10.52036	10.6385	10.32085	10.30366	10.28491	10.31355	10.22676	10.44057
200711_s_at	8.567668	8.358877	8.355877	8.587467	8.524815	8.26687	8.361628	8.43292	7.685786	7.974639	7.793615	7.936056	7.912477	7.654644	7.740788	7.868782	8.326844	7.850101	8.067625
200712_s_at	8.998187	9.25281	8.74571	9.064445	8.639476	8.949072	8.796208	8.818825	8.197489	8.354724	8.110397	8.125004	8.007319	8.465083	8.067296	8.451414	8.72682	8.37249	8.243374
200713_s_at	9.859751	10.14914	9.976228	10.11831	9.955125	10.03132	9.744524	9.708667	9.407319	9.318112	9.267719	9.450033	9.030986	9.45721	9.403872	9.506812	9.635168	9.646492	9.313848
200714_x_at	10.28458	10.19615	10.22809	10.15976	10.3516	10.3681	10.54914	10.42443	10.39867	10.34315	10.55506	10.47519	10.48435	10.5817	10.49921	10.20058	10.17187	10.3181	10.14338
200715_x_at	11.59537	11.58273	11.65651	11.62468	11.69904	11.5216	11.39418	11.48774	11.54264	11.44969	11.51808	11.43187	11.35578	11.50618	11.56628	11.53797	11.66596	11.59636	11.37187
200716_x_at	12.6842	12.70169	12.60752	12.73996	12.72868	12.64456	12.62404	12.57201	12.64922	12.62808	12.54772	12.60775	12.53781	12.63293	12.59646	12.78267	12.63292	12.74776	12.60447
200717_x_at	12.39757	12.32895	12.36015	12.42751	12.4738	12.28447	12.28592	12.35872	12.32923	12.38461	12.39101	12.30102	12.27571	12.31878	12.41125	12.35789	12.45738	12.34023	12.35759
200718_s_at	10.68417	10.70071	10.75622	10.85144	10.74607	10.64603	10.53604	10.6538	10.36035	10.34723	10.37931	10.30636	10.25356	10.27871	10.3838	10.40191	10.5356	10.36293	10.35286
200719_at	4.807382	4.811534	4.925272	4.441744	4.648358	4.504755	4.682093	4.791847	5.047409	5.017417	5.353117	4.928145	5.401697	5.305906	5.132619	4.905119	5.220151	5.626851	5.219836
200720_s_at	8.90742	9.214012	9.194975	9.306191	9.126925	9.044071	8.972105	9.034321	8.594462	8.805584	8.363284	8.613605	8.36931	8.99837	8.772962	8.678608	8.81319	8.453984	8.173282
200721_s_at	7.648063	7.42781	7.298864	7.564009	7.692952	7.374039	7.280812	7.338384	7.101292	7.36227	7.280911	7.099658	6.964609	6.702151	7.45793	7.280911	6.663162	6.769886	6.679878
200722_s_at	9.027932	9.114614	8.91187	9.036902	8.914487	9.003283	8.971984	9.018951	8.272572	8.236018	8.356562	8.46826	8.215665	8.656302	8.422369	8.2947	8.476258	8.056619	7.892961
200723_s_at	10.18779	10.47117	10.21794	10.39869	10.33439	10.30344	10.39123	10.33053	9.708796	9.856298	9.826119	9.876733	9.715262	9.956326	9.870041	9.890888	9.945488	9.897905	9.819891
