	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-7	GFP-8	GFP-10
KLHDC3	5.96378599401647	6.23907929465519	5.95044361729513	5.6948161343056	6.15218192398721	5.91599498289953	5.86831437692734	6.12942889686039
RRP36	6.4995159665679	6.86862439092533	6.86298762005035	6.64460356806751	6.83137792513264	6.72278001838168	6.65247692299339	6.84234842172336
CUL7	4.04130213027906	4.19977221064898	3.94642513402272	3.73288224558443	3.98763347113328	3.98527726212591	3.81876560039036	3.92073347374668
MRPL2	5.03437775333219	5.25573218825102	5.33577214751836	5.01323584464047	4.98127098011379	5.0240017305553	5.25831531932911	5.23068134336197
KLC4	3.60087034587429	3.46643359544735	3.55144136275286	3.27595261638664	3.30281425716566	3.35362614372677	3.16838571722273	3.45584688742228
PTK7	7.23021004746888	7.53726705978913	7.18910596230859	7.18610186166186	7.48474882486127	7.34934215332402	7.22633999402732	7.3915373998101
SRF	5.86673161062061	5.97060596195016	5.90250130380155	5.70840419514245	5.70511007644741	5.6641066206356	5.72492327468224	5.7341892988866
CUL9	3.01822186468417	2.8433798946495	3.02888702251806	2.84902672434301	2.85226391198654	2.53938509268321	2.78569883062599	2.82067149749401
DNPH1	6.70133356466294	6.73267556740286	6.80397907467238	6.61181151358421	6.61104593631798	6.71198363379561	6.6990547892782	6.52943682460907
TTBK1	0	0.0309058372998265	0	0.0370571898864698	0.068492439148719	0	0.0326282036697256	0.240193457929443
SLC22A7	0	0	0	0	0	0	0	0.203360119351378
CRIP3	0	0.718786187387436	0.708853749678942	0	1.06181047364816	0.19323032682381	0.227185103724279	0.856312120103348
ZNF318	3.45635607575733	3.28862687749237	3.47687049595518	3.39836972377763	3.37159566512657	3.47435527621253	3.17375620474869	3.51743227238149
ABCC10	3.93850584606316	3.86382899166532	3.72676795134569	3.79682316966155	3.96531811907187	3.54625672526847	3.59698352509503	3.97693894167009
DLK2	1.58492439626325	1.92133607004803	1.90264975891479	1.88602153519526	2.33508652791975	1.74588167763549	2.00600551438366	2.24922669952489
TJAP1	4.8059590279099	4.93276384167044	4.8678850064938	4.84941077560327	4.85802218976175	4.65059531849125	4.88724450240775	4.75923934496822
LRRC73	0.967426391787316	1.25448369804339	0.888298264422615	0.604428478442231	1.11562474061573	0.621259279343701	1.06897610442624	1.15822523459051
YIPF3	7.69948804791025	7.79594205550596	7.62349897723993	7.75724062794582	7.97675521900053	7.99208279097593	7.92100725394777	7.96620295692906
POLR1C	5.72550383919318	5.76649597080076	5.82867097477523	5.75781291554021	6.30096623062687	5.6526168414073	5.65909666802169	6.2941552534558
XPO5	5.15465591279701	5.17870514238276	5.03833237909366	4.95954398408386	5.42179588523894	5.05355505654425	5.00701607430166	5.41023675110314
POLH	3.89202788034668	4.08119264717413	4.15976383630486	4.11578822967661	3.95246784243552	4.00304741765081	3.99492571100296	3.98441889321753
GTPBP2	6.85245951131676	6.86138204710545	6.89246567202038	6.80584121540388	6.4082241974727	6.52524686093239	6.59139878684227	6.4197361742847
MAD2L1BP	5.89118111042412	5.82558622463487	5.92295657665565	5.98358901112027	6.05123083731901	5.96541965921071	5.81118672365065	5.9494670072946
RSPH9	1.05083136820317	1.604284599065	1.83897758954428	0.765974234550333	1.3985080016005	1.73502921581813	1.15813520481951	1.56114960580505
MRPS18A	6.09371826909197	5.81837381658965	5.76659071722767	5.83676685150864	5.88984685735529	5.87326284566255	5.98312843393628	6.01191012868164
VEGFA	7.8585506551987	7.86928820263426	7.94281407827966	7.87115702733966	7.90473930296435	7.69924411273055	7.71488078071095	7.78993360367369
LOC100132354	0.0870131633907492	0.183038076339671	0	0	0	0	0	0
C6orf223	0	0.117965081189746	0	0.072023743289003	0.131796406678365	0.053553509836081	0.0635066271551824	0.146551756314899
MRPL14	7.40469008145773	7.4617557505786	7.59981660286029	7.40266962588636	7.24053654916558	7.54591203169947	7.54856295690107	7.29140120267707
TMEM63B	7.04782786063737	6.97960947846203	6.96041756802702	7.21589605597003	7.09305222090956	7.1471131952682	7.21332475029695	7.0197150687455
CAPN11	0.333451811187734	0.22618136528251	0.222516340898589	0.561587697209441	0.172539040652543	0.380011308898466	0.0837472559830543	0.191561436304025
SLC29A1	6.15025411362479	6.54193698435592	6.35664240803073	6.37663597126555	7.08451292131393	6.81636214870814	6.52160835640968	7.05321877303618
HSP90AB1	11.4792256388418	11.5422318483335	11.5639067937641	11.8288709191443	11.5366123167564	11.7211849230109	11.8244314208009	11.3440440311464
SLC35B2	5.87874747519558	5.91175809308189	5.63790064377737	5.73801774787019	6.09015371208613	5.95206160038511	5.63415468440148	6.14477314472821
NFKBIE	5.94680983402119	5.85624372996921	5.94980189147807	5.74220144990613	5.85798276908112	5.85039320536131	5.74983080363708	5.70264244054896
TMEM151B	0.0860073437668411	0.341783890259631	0.135525928031723	0.0567943801688726	0.104377569762663	0.161762794261743	0.0984160393998515	0.116185345707635
TCTE1	0	0	0	0.150816144659247	0.141381421013594	0	0	0
AARS2	3.46691935649157	3.29446474150826	3.47045999076632	3.33275248384065	3.37142152896861	3.2186467814113	3.26184149901492	3.51725634554398
SPATS1	0.173819448920555	0	0	0.223279930923321	0.209631170962226	0	0	0
CDC5L	4.92712749914601	5.08215720517789	4.87244916697493	5.12433996403994	5.59820618952728	5.19779552693083	5.13316829733042	5.40719843807759
SUPT3H	1.76181021492178	1.84860579675495	1.67178246606246	1.75942409984427	2.04014424706845	1.84112388184525	1.82015365143528	1.80381530645684
RUNX2	2.44002243446271	2.30242982847065	2.62109054542172	2.32725817912293	2.42905030711742	2.43129710259803	2.30938254247659	2.09350621309716
CLIC5	0.42515961793833	0.200559628976941	0.150432524890626	0.264973068497231	0.34720685685339	0	0.235413215027501	0.356976784486138
ENPP4	3.0593519413781	2.71668033818294	2.37295342108546	2.38964020677082	3.12125787363716	2.43849901126949	2.54660214019138	3.05031777520907
ENPP5	3.41880111188482	3.34398490171582	2.61416100827277	3.12096419312839	3.2997352096931	3.47768764430953	3.30322215318861	3.44481399456202
RCAN2	2.4530167553815	2.27076452745958	2.07974777404369	2.16434826937343	2.16055377161325	2.5620922484803	2.23720835498317	2.25778435867579
CYP39A1	2.49667765172336	2.55158124017045	2.59118474498635	2.53125270060169	2.39343846176711	2.82999618193875	2.80819967400799	2.53799813425082
SLC25A27	1.60549200122842	1.96148362623645	2.26571957508242	1.99324205025568	2.4201815382684	1.59405704765559	2.03997117461342	2.25161793896086
TDRD6	0.463923346493644	0.369927981043742	0.815719766690056	0.714092238610277	0.809674921607991	0.401106321735851	0.593162238889834	0.642445510070498
PLA2G7	1.58649983327012	1.55868769772539	1.38180424234504	1.77891372953938	1.71016818126485	2.01441441954705	1.89270191790298	1.71327788330727
MEP1A	0.133395480689193	0	0	0	0	0.0659564372413151	0	0
GPR116	3.01213143609802	3.69988047263376	3.36347944529184	3.32089616186676	3.26790917900214	3.71945887871649	3.77590375371939	3.05142805239218
GPR110	4.09994605688834	3.41444333894703	3.2301598294324	3.56145553981496	2.70957651323942	3.08123807985083	3.36781142746562	2.96784188333149
TNFRSF21	7.20538055857968	6.98909415384979	6.76555537117355	7.08797410831323	6.78078285983993	6.8931896099354	7.08101166321859	6.88782437222519
CD2AP	5.68547567266365	5.48729932210779	5.39096289308869	5.64179272276455	5.83691295609625	5.51760099895455	5.54059779410944	5.65579116667704
GPR111	0.320874968420509	0.27592738151752	0.042061292965953	0.483351355236883	0.0479636691104736	0.214592612493822	0.363189573323527	0.324120493688592
GPR115	3.53463518166101	3.17076882520205	3.05133445373876	3.47858906896147	2.7557797891658	2.77605664405071	3.20948528937763	2.62905656826545
OPN5	0	0	0	0.0691563624226085	0	0	0	0
PTCHD4	2.15473760860044	1.72056453347396	1.43240274375027	1.38520522433323	1.22581001963688	1.34200329504364	1.48293115452285	1.60655576658079
MUT	4.14735395766074	4.26235757549439	3.87365059173868	4.02856512210985	4.45960452838648	4.31714794289181	4.04282912520685	4.31999750922296
CENPQ	2.64487643861115	2.89356790078366	2.68729070726325	2.76462035573617	4.6875661013423	2.65820979536475	2.6076607646792	4.44450110848171
C6orf141	3.36248155864182	3.5863651349623	3.4729839183535	3.90661565693495	3.62539195684852	2.93064900897214	3.70230886464162	3.3085589878281
CRISP2	0	0	0	0	0	0	0	0
CRISP3	0	0	0	0	0	0	0	0
TFAP2B	0.734534204112069	0.784286446383568	0.728615415031932	0.87633388831955	0.926721318377972	1.0486354920354	0.971404488821977	0.721573099786391
PKHD1	0	0.0988707532225238	0	0.0304193014096043	0	0.0773779690314171	0.0399803808576296	0.0106623587766589
IL17F	0	1.10173706365452	0	0	2.6693615267689	0.225981531467274	0	2.45275618647758
MCM3	4.83100919709207	5.53362966679655	4.94618155135701	4.77412535053728	7.34003968203402	5.33247531317436	4.89562299871451	7.136585263755
PAQR8	1.32027910226603	1.91416880149165	1.75209740580401	1.26853482402072	2.91582070349496	1.71569259053635	1.46206206417849	2.82876560028546
EFHC1	1.67806948962129	1.77206357857215	1.6783388173871	1.77713380281378	1.74070913679956	1.69673698528584	1.37880227672327	1.99796078868968
TRAM2	4.58485661577308	5.04811089991351	4.80462124592689	4.59099949671577	4.8416314339892	5.0271686749828	4.83490960992465	4.83571300701733
TRAM2-AS1	1.71101169439645	2.1698040109752	1.89802714655875	1.69936789654272	1.7531571494646	1.85782104750509	1.74775149993882	1.66474822124061
LOC730101	0.775974454765782	0.451119453971247	0.816754907923107	0.477260279808291	1.97481894045008	0.483672523911349	0.862884092191759	1.84535307125311
TMEM14A	4.78570850640356	5.03618744162769	4.82620212415534	5.09963496860751	5.23807770868508	5.51919088244876	5.09269260016951	5.3792741968326
GSTA2	0.148452543168685	0	0	0.359931087998691	0	0	0	0
GSTA1	0.745112584967045	0.575675054195822	0.164078407151852	0.19825409490503	0.186038196601756	0.407608007242283	0.332285874021227	0.269179509117899
GSTA4	2.09747775828872	2.68022784717372	3.29581300525038	2.64511408181598	2.7129091910854	3.32066846031799	2.96508718502279	2.80115039370554
ICK	3.23841490215599	2.96426237977202	2.94209967239876	2.94288611123529	2.89620112370468	2.97323162516795	3.09213152815468	3.13472545992702
FBXO9	4.48634405915792	4.54263217495701	4.5820105745008	4.42705424901162	4.47132490078047	4.62200369021525	4.58143874470292	4.55917056017576
GCM1	2.18320119489949	2.26219564937201	2.72164028345874	2.10025770403991	2.78515782288309	1.91685339545437	1.93789270810055	2.4798045460876
ELOVL5	7.52713837842468	7.6867845829315	7.61447493148604	8.08819384692445	8.08716690326923	7.92836024056759	7.99963796260699	7.91072299564458
RPS16P5	0	0	0	0.0823316042141905	0.0770667059136533	0.17652659898702	0	0.166926400319894
GCLC	5.17075617757536	5.0683888779575	4.9446835356921	5.1750006485157	4.84214633927159	4.87573244367054	5.0552674249578	4.77899345850141
LOC101927136	0.111507440507293	0.0617230276167965	0.174843191287458	0.0738530851474291	0	0.208159532212572	0.187166773021225	0.0518158857793767
KLHL31	0.73723786533963	0.488649717941522	0.776481371353004	0.661097179915985	0.477415762978209	0.389732016412928	0.482809254088492	0.819217873987211
LRRC1	4.29632812156845	4.04715577831974	4.14102277520742	4.38457520775937	3.87015455705667	3.92366490515466	4.1920862966262	4.08042136716681
MLIP-IT1	0.732842266260786	0	0.95856040214875	0	0	0	0.326041055946729	0.487106885421819
MLIP	0.783557000510354	0.651470946418415	0.530028714251798	0.801565594256661	0.591966313393587	0.419848120144598	0.513067799951702	0.762439706034296
FAM83B	3.94958166952009	3.65740325696043	3.74006119096822	3.95094383218571	3.40250494314313	3.69834174784146	3.86057822707067	3.42772007881568
HCRTR2	0	0	0	0	0	0	0	0
HMGCLL1	0.280349829732153	0.485459122998712	0.0915388890891277	0.214406426525348	0.377855494509727	0.271604606124942	0.233979032674216	0.323079331806009
BMP5	0.408046568913917	0.361215534921412	0	0.227658326291562	0.39989894540993	0	0.293261442710516	0
COL21A1	0.458347072288368	0.414547052488799	0.661238345139275	0.530503851723677	0.115099258769478	0.512820715174045	0.303842684847256	0.16834852301019
RNU6-71P	0	1.52720112662096	3.06994257608534	0	0	0	0	0
DST	4.7969918963838	4.83345651333004	4.78176607351133	4.97564740478045	4.93850725891523	5.0488419500494	4.82428415555299	4.94745658798659
BEND6	1.77350082687316	2.01149186604622	2.01263373190796	1.67793622354041	1.78266196130001	2.15487463244208	1.74710183296714	2.05613797847302
KIAA1586	2.68486103681956	3.03535715921007	2.96877912915963	2.64373866795217	3.41927540662942	3.12305565232975	3.06039196672949	3.24376420165655
ZNF451	3.43051445005921	3.3402463610596	3.40472324403137	3.59195543140836	3.78823435157904	3.37709519094453	3.38847701653806	3.60062113169543
LOC101927211	0.693162096264968	0.740769636404735	0.286618367555582	0.85308310837669	0.810158381023943	0.26131667228918	0.306024929036393	1.20786679657856
BAG2	5.16370444247296	5.49673139111682	5.57833187275414	5.21538589117444	5.66501211595864	5.67086702286499	5.33381552383867	5.38025472958407
RAB23	4.5656498632454	4.95885672667723	4.91688310849875	4.37964863013656	4.8929869456564	4.9793651721345	4.49277806460845	4.66991039901086
LOC100506188	0	0.276713532697571	0.142567132122884	0.326603738813077	0	0.644386314633921	0.416864915584114	0.436978007094767
PRIM2	2.84798631995671	2.79734986315355	2.9520753946193	3.03906913472589	3.7034715140741	2.98066635796358	2.96826796043771	3.80174222606373
GUSBP4	2.17014074676477	2.43559373969881	2.18427630052106	2.04655349231656	2.33650310220467	1.87543338676901	1.64037255205909	2.70794556590859
MTRNR2L9	5.4618001953618	4.07170096500799	5.3163946257883	4.77579018764773	4.25433351912019	4.35749927174662	4.50187139832718	4.61598845433458
KHDRBS2	0	0	0	0	0.202487664652751	0	0	0
PTP4A1	7.0774954939524	7.04032229175555	7.19424969922594	7.05922132584938	6.85147071935616	7.1406862458533	7.03919811311516	6.54940891068726
PHF3	3.81025747902709	3.64453365597856	3.61536206743324	3.61597804162902	4.22141606600355	3.64917689701873	3.58820558529394	4.13757885510089
EYS	0.0716760133165561	0.0471890405165365	0.0156252548123829	0.0748763424177701	0.200777337817836	0.0960882900904214	0.0820753278274431	0.211170673462448
LOC441155	2.59587686491394	2.74223994362709	2.54549899037776	2.62981065603948	2.59213811581801	2.32566959174578	2.33643605675686	2.64791992569082
SLC25A51P1	0	0.253784489780519	0	0	0	0.32895397513939	0	0
BAI3	0	0.0389709816383122	0	0.091939056558382	0.127264549978117	0	0.0811323841844695	0.0646251627360456
LMBRD1	5.38807157845786	5.19022560096402	5.28942082605786	5.43520736489215	5.27388069649798	5.54569521549899	5.42024040298525	5.26199122420579
COL19A1	0.0461700086606102	0	0	0.0891851887512078	0	0	0.0786934493123591	0.0211945216951685
COL9A1	0	0	0	0	0	0.0484709366807549	0	0
FAM135A	2.93188505352453	2.74290232307379	2.31001617251232	2.81953287995578	3.19859184178981	2.60317087113487	2.72405843824032	2.8433122748604
C6orf57	4.48207147935926	4.89777993598108	4.62560761180524	3.95267919244361	4.4238393657215	4.53501640184097	4.46715991131225	4.59212372763296
SMAP1	4.22339561517494	4.40135823072297	4.25233815689711	4.15754387824863	4.60986754315131	4.37633710916056	4.43225209847732	4.73352725057238
B3GAT2	0	0	0	0	0	0	0	0.0936651512518838
OGFRL1	6.30875331952994	6.02728433626319	6.08975268741864	6.07931716337403	5.97141669320231	5.66355888540043	6.02028026333534	6.24135811305473
MIR30C2	0	0	0	3.79486439846682	0	0	1.70686615443052	0
LINC00472	2.25485537982787	1.58481921925391	2.07231978118679	2.12146116458381	1.69824353272984	1.67608648694899	1.98048438284711	1.73695521605226
RIMS1	0.0876561856962209	0.0483416617310065	0.303761453647209	0.167147429073801	0.252515687983495	0.164783277664457	0.12431547493248	0.329487573855134
KCNQ5	1.94189085790891	2.50998851545139	2.03790376933709	2.61825887874471	3.2532248264901	2.44831349821155	2.43188841304473	3.04859708460773
KCNQ5-IT1	0.812263859889479	0.349533069241628	0	0	0	0	0	0
KCNQ5-AS1	0	0	0	0	0	0	0	0
KHDC1L	0.29133094898085	0.791056487748286	0.968467859671838	0	1.54261374574524	0	0	1.60248699868072
KHDC1	0.88606792659303	0.878791116910715	1.05061786691329	1.07638189613626	1.74604925584709	0.921112075240677	0.615103053840311	1.95502624396199
C6orf147	0.755086215329183	1.25673073191781	0	0.17432507840627	2.34484790429443	0.560155131654997	0.840268041177491	2.19435653146975
DPPA5	0	0.303174855972103	0	0	0	0	0	0
KHDC3L	0	0	0	0	0	0	0	0
OOEP	1.03406055971064	0.29629221013464	0.741569815512462	1.06749282153089	2.02555481653986	1.8603696030877	0.567222366422282	1.33676493612613
DDX43	0.706168992361701	0.653058062109184	1.008972912012	1.0228108367172	1.58134945393296	1.33608035455522	0.931416536709067	1.07147510979747
MB21D1	4.69367178468951	4.96114200416601	4.6718030897773	5.10207571440252	6.14005704769616	5.15978699335171	4.86489084804515	5.74018101368254
MTO1	4.23498631441137	4.25264463267225	4.09125093336762	4.28045416503529	4.57830872800951	4.25208583436627	4.28965042361694	4.630126203186
EEF1A1	9.48634139570818	9.4358076486339	9.46236252295078	9.34244562878549	9.42204472529461	9.52869750149632	9.42528556041503	9.37530712923674
SLC17A5	4.75180210633483	4.62134239599624	4.37947017198151	4.71673731122359	4.5663922419501	4.49178851415725	4.36324846823956	4.60288846832658
LOC101928489	0.443104870773796	0.476271771934479	0.38674900037484	0.460480740488558	0.121449294718665	0.571544899013119	0	0.544109683002423
CD109	4.50656863145291	4.38180549476155	4.15916087405677	4.44420340054321	4.60655236028347	4.57641591084058	4.39138731443723	4.73667233987292
LOC101928516	0.510074469770918	0	0.539385469894833	0	0.829487013231399	0.495296645321266	0.314654773727577	0.470950469030841
COL12A1	7.32135841434824	7.63846265487066	7.2824872355896	7.23595648200211	7.55945051138291	7.48327871073111	7.27367519154871	7.43910501932563
COX7A2	7.49736223553598	7.18507088206618	7.42588293182797	7.2895916567888	7.013892552504	7.33337480943616	7.07985595644024	7.20212107116348
TMEM30A	7.90650738118223	7.69165482118273	7.47797766442875	7.71936753674308	7.59193850251014	7.73106252679807	7.62717882719636	7.44341045935956
LOC100506804	0.149757150409876	0.56170003296439	1.39884044578911	0.362875293490923	0.486259808555626	0.397166833372647	0.810858021367607	0.261967023349342
FILIP1	0.731807157435993	0.781420013873299	1.10986548061819	0.815649762937635	0.904256275120935	1.33997041194427	1.16691553021592	1.02456274973382
SENP6	5.42530129406356	5.45145973981751	5.39719801473868	5.48846291221539	5.77804325971327	5.45231812617947	5.45079039008339	5.65809049990361
MYO6	5.43428787387337	5.27575089332106	5.10522106286435	5.45569687967958	5.18224503761102	5.2945364258022	5.39284211724212	5.17773580467272
IMPG1	0.309377473983229	0.382471895762848	0.328441406175352	0.334057584529342	0.369753341236511	0.206633718528432	0.185785117247449	0.407657261142213
HTR1B	0.787160428396892	1.03749062104237	0.472844560721194	0.560057220379681	0.669847722750896	0.862074219626309	0.353883351762226	0
MEI4	0	0.162627531995203	0	0.441961665337016	0	0.0744544532876037	0	0.137274819123358
IRAK1BP1	1.4259758520544	1.20047226279921	1.24087161312467	0.936893386698728	1.43760387387226	1.43760617920576	1.1257624609895	1.79561730212063
PHIP	3.35388775459653	3.27704746703373	3.27517018288468	3.33377685564554	3.44118416916369	3.15763123698106	3.23582799034434	3.38135201823016
HMGN3	4.96382373672786	4.43158218315883	4.77658928567766	4.64946946179547	4.43488951977382	4.84210233690946	4.58918019457295	4.62741641579114
HMGN3-AS1	0.814268463690991	1.02245733548506	1.04544959475148	0.948211657150409	0.710927973095361	1.3280821952481	0.90427623429173	1.05558008023675
LCA5	2.72067248674285	2.65502466732566	2.64109764232514	2.99920715008792	2.80434318861121	2.90202290017726	2.79550044155968	2.6635089098071
SH3BGRL2	3.44135958201566	3.46806270752539	3.50837859417002	3.29602055685525	3.21412227281331	3.19211353708624	3.36454341677555	3.46377044285654
C6orf7	0.462909140081535	0.269983336861552	0	0	0	0	0	0.229176829108854
ELOVL4	4.32255137188834	4.25989654210059	3.77992565938538	4.20121435975327	5.28321905137815	4.20653869810373	4.24053904908714	5.00448268660816
TTK	0.460023481894535	0.778238070951218	0.634119182981369	0.167025562375648	3.22831211415133	0.931139785144903	0.404593004226213	3.22877510048429
BCKDHB	2.99202153873072	2.92022846596977	2.89816748270131	2.78567968570381	2.75314739908432	2.8183296428408	2.62830543853281	2.86025232243024
FAM46A	4.93199632043632	4.70653107920708	4.75317707829928	4.73399155406859	4.41603451006093	4.51264739174532	4.57152179390924	4.42939575993284
IBTK	5.41744237857348	5.4717427724497	5.47695506511476	5.33988649731125	5.228315698715	5.39305167941177	5.291706840966	5.20327241153054
TPBG	6.91642133446076	7.05787268209877	6.9474925726979	7.19748596286728	7.02267557208617	7.00582532129499	7.05632042217959	6.85490003174013
UBE3D	2.49667765172336	2.63706089940758	2.4288833854638	2.47328819225794	2.91129357511761	2.51328373636596	2.49195073761661	3.10567602922807
DOPEY1	3.01959259604307	2.94763873153742	2.36704865449283	2.79527475006239	2.91966270001311	2.52739176478776	2.7067108729906	2.86664105092167
PGM3	5.51115169799521	5.67198757456321	5.78255110349323	5.76745188230734	5.4090085766091	5.7348608016428	5.68276236144105	5.30036016084462
RWDD2A	4.25906523795482	4.19718981401454	3.71262885514423	4.25455417179261	3.70057495632099	4.04376726081155	3.80946881941971	3.56793845283333
ME1	4.48928035665906	4.62376757361732	4.41044630431978	4.46208412180879	4.59436591629652	4.70104637761989	4.58460619888177	4.39295857445519
PRSS35	0.772066135069932	0.871194894372262	0.713788143720572	1.39881504794348	0.898726659620781	0.795827629207879	1.28628826278183	0.993477423095113
SNAP91	0.181183720077553	0.232289547877322	0.118787025894398	0.143992524157732	0.335151364003988	0.175345494585553	0.317372075145497	0.134134228568145
RIPPLY2	0.430519796879197	0.812781785591416	0.455947160456073	0.750045657786543	1.04389214183942	0.588546166416007	0	1.68498504114264
CYB5R4	4.85647769580279	4.96772624608293	4.78609830011036	4.9212873177835	4.82663458949439	4.81739947276131	4.87989834066497	4.69710249777741
MRAP2	1.98146333898275	1.97426684117314	2.29453168492782	1.81318502439183	2.38634801342129	2.27460204264582	1.95358499844107	2.47278818850397
CEP162	1.79665995082271	1.75118680307742	1.44077747331775	1.72695302118613	1.90932020164916	1.32002904546798	1.71413583960642	2.03324535856241
TBX18	2.49332741883722	2.72752870523895	2.62641269885416	2.38383353376693	2.38620552960545	2.66234441484047	2.40614255523974	2.24036115831701
NT5E	7.00132345758871	7.10382209190053	7.11043466812581	7.43359512328288	6.99929898763528	7.3353051760655	7.33628161691033	6.776777603678
SNX14	5.47389886281097	5.44608271262849	5.49229840399309	5.45523640790959	5.83740024201258	5.69253279536071	5.56087682251204	5.71673916170508
SYNCRIP	5.80519134000455	5.80841978526894	5.76133645638944	5.96907402326853	6.02602520345676	5.98509501651929	5.9623653679498	6.00621392110527
SNHG5	8.54041020640135	8.5617954736686	8.81938899689734	8.4556292206528	8.59315595171449	8.41349888515059	8.41191767845721	8.6312616314067
SNORD50A	3.62638660781967	3.49693461033864	4.10229248122562	2.57183617132968	2.49079534662727	2.21838635317971	2.911075415395	2.6240958324818
SNORD50B	5.92943141850802	5.07074087706449	6.32241753947339	6.31041790901025	5.32371838268629	4.80823006284818	5.23811658675026	5.07620754460099
CGA	0	0	0	0	0	0	0	0
ZNF292	3.40322609345388	3.45063344910647	3.41742959207961	3.39141819297109	3.39768496664062	3.09238125390614	3.04125707537599	3.60570059311576
GJB7	0.246919079753776	0.345715933871426	0	0.3150202501432	0.296315047204529	0	0.0996464185530328	0
SMIM8	2.25820521948249	2.18482449345979	2.51834275140544	2.28724606358464	1.96912480438087	2.11007576640789	1.82470517842542	1.75886823032633
C6orf163	0.816860784095526	0.559200283971346	0.55107188441973	0.890137960778645	0.34001678740272	0.395301892434901	0.907075089815953	0.580250785467454
C6orf164	0.348431815777061	0.580465753765657	1.24042351413765	0.162259791771353	0.830701229222288	0.337800266575271	0	0.221266705323323
C6orf165	0.0895651060106586	0.431258737829474	0.424726030710449	0.665493337844822	0.630052126616493	0.638508562516893	0.198140400088911	0.765149073395079
SLC35A1	4.70508964504646	4.59937078737504	4.58458057221188	4.86398614123654	4.82605233001812	4.83088686193033	4.70398963385226	5.00125316390602
RARS2	5.72054291211775	5.68317183756372	5.94079865315535	5.75072863802405	5.9675367484082	5.76553070402461	5.73930616448304	5.9730004814782
ORC3	4.2590740494446	4.27523244828156	4.43537608888385	4.26628871000564	4.52971390480088	4.33469706276982	4.40749574403742	4.60851491152826
AKIRIN2	6.52787066613569	6.53469194660363	6.56797916834477	6.77064725613027	6.69496985790186	6.55962759379468	6.64738045105577	6.69847491397105
CNR1	0.222514031383987	0.418937045959567	0.205133015632211	0.247154148325436	0.30192682233039	0.186564083997223	0.185101921167739	0.230777206974472
RNGTT	3.92587340190531	3.87381486943797	3.90248407809901	4.08353092833411	4.35197251005655	4.09051900238171	3.8191622256077	4.25169300933959
PNRC1	6.87686604013958	6.83780773574027	6.90106219012231	6.78522148897015	6.38156719036887	6.79488035942081	6.69035506691395	6.45630367065821
SRSF12	1.43029692072461	1.19318461867882	1.49151382718801	1.53936637544567	2.06272129850144	1.07315972266153	1.44440482923167	1.93898272525837
PM20D2	3.49786410653483	3.41009835323248	3.25711623627151	3.31246396682905	4.15429868076073	3.0828732623324	3.32142631663239	4.07139521584504
GABRR2	1.7596151979087	2.01468514988698	1.70444386058401	2.01082840569926	2.62355820261964	1.63547862269519	1.93378824785507	2.45089317883206
UBE2J1	6.26860544824588	6.29905166850682	6.29782228307567	6.25045175059323	6.21164409905032	6.29115044246518	6.35749265507981	6.17023512180123
RRAGD	3.23854758087951	3.27020833743667	3.11014081149199	3.00728211478104	3.38717883172383	2.76244182731541	2.9359986373351	3.57661344599285
ANKRD6	2.33315776655306	2.63234211010789	2.21822740748536	2.21893721170078	2.54019035546271	2.39784935423413	2.33275456323288	2.53788316146831
LYRM2	3.86879742427769	3.92069298213018	3.65779657519333	3.88578019006568	3.72878630222989	3.75564192758913	3.74496535842425	3.94639032381804
LOC101929057	0	0.0426104491979838	0.160670736915752	0.100356200045704	0.182202588874212	0.213701659711819	0.0885902360527151	0.137910463519582
MDN1	3.07073556125552	2.98959182315662	2.88355983190396	2.88289326405537	3.15364159636892	2.71059292415046	2.79428584533059	3.23321094266375
CASP8AP2	2.72724792841469	2.77931501070944	2.43159785359999	2.59594334587249	4.02194211596934	2.59564825616865	2.52943376368558	3.94983680512982
BACH2	1.31202727129075	1.40412542968153	1.17522136366625	1.13691883918573	1.40228555682941	1.44755206451841	1.17951216536138	1.27456338595621
MAP3K7	5.01594737372639	5.05964537962755	5.02199311956062	4.92414494969999	5.19439138953023	5.03770031221077	5.08371809509472	5.10378849814527
EPHA7	0.155311705963337	0.141495686792773	0.382654916190055	0.199860929846625	0.35350383210718	0.126282157088836	0.177123466783743	0.291773836111442
TSG1	0	0	0	0	0	0	0	0
MANEA-AS1	0	0	0	0	0.363891232470098	0.0795814097502478	0.094216306736144	0.0751157526351712
MANEA	2.91578838166525	3.04541500734557	2.87588097615593	2.79625704952661	4.07074836964829	3.35491456132655	2.94693869251135	3.77018448254527
FUT9	0.1225828994216	0.210116472254647	0.11495962821285	0.176863282239117	0.36102345495659	0.16061747268313	0.140017973261154	0.240753510162685
UFL1	4.76452073858244	4.63352909087042	4.55259293579877	4.8250319732512	4.65239141905455	4.98316416983121	4.65284222096085	4.41469531172245
FHL5	0.615034727214316	0.366444487934795	0.512149351421289	0.761234250592692	0.64905497604196	0.535285221264597	0.20506096027204	0.509299465748042
GPR63	0.302209276047166	0.857007096249948	0.559024945295391	0.449495524052323	1.24258741479292	0.490675580531188	0.5676074978122	1.08686011533829
NDUFAF4	4.19838030320824	4.38607586503619	4.43499446870268	4.42884766616518	4.59351623541812	4.27892131333024	4.49649304123332	4.56403382467245
